taxon	accession	representative	src	dst
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Raphidophyceae;o__Chattonellales;f__Chattonellaceae;g__Chattonella;s__Chattonella subsalsa	MMETSP0950		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0950.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aplanochytrium;s__Aplanochytrium sp. PBS07	MMETSP0954		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0954.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aplanochytrium;s__Aplanochytrium sp. PBS07	MMETSP0955		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0955.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aplanochytrium;s__Aplanochytrium sp. PBS07	MMETSP0956		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0956.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aplanochytrium;s__Aplanochytrium sp. PBS07	MMETSP0957		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0957.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aurantiochytrium;s__Aurantiochytrium limacinum	MMETSP0958		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0958.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aurantiochytrium;s__Aurantiochytrium limacinum	MMETSP0959		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0959.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aurantiochytrium;s__Aurantiochytrium limacinum	MMETSP0960		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0960.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aurantiochytrium;s__Aurantiochytrium limacinum	MMETSP0961		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0961.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Schizochytrium;s__Schizochytrium aggregatum	MMETSP0962		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0962.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Schizochytrium;s__Schizochytrium aggregatum	MMETSP0963		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0963.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Schizochytrium;s__Schizochytrium aggregatum	MMETSP0964		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0964.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Schizochytrium;s__Schizochytrium aggregatum	MMETSP0965		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0965.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira;s__Thalassiosira oceanica	MMETSP0970		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0970.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira;s__Thalassiosira oceanica	MMETSP0971		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0971.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira;s__Thalassiosira oceanica	MMETSP0972		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0972.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira;s__Thalassiosira oceanica	MMETSP0973		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0973.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Pelagophyceae;o__Pelagophyceae;f__Pelagophyceae;g__Pelagophyceae;s__Pelagophyceae sp. CCMP2097	MMETSP0974		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0974.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Pelagophyceae;o__Pelagophyceae;f__Pelagophyceae;g__Pelagophyceae;s__Pelagophyceae sp. CCMP2097	MMETSP0975		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0975.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Pelagophyceae;o__Pelagophyceae;f__Pelagophyceae;g__Pelagophyceae;s__Pelagophyceae sp. CCMP2097	MMETSP0976		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0976.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Pelagophyceae;o__Pelagophyceae;f__Pelagophyceae;g__Pelagophyceae;s__Pelagophyceae sp. CCMP2097	MMETSP0977		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0977.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Pavlovales;f__Pavlovaceae;g__Diacronema;s__Diacronema sp. CCMP2436	MMETSP0982		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0982.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Pavlovales;f__Pavlovaceae;g__Diacronema;s__Diacronema sp. CCMP2436	MMETSP0983		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0983.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Pavlovales;f__Pavlovaceae;g__Diacronema;s__Diacronema sp. CCMP2436	MMETSP0984		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0984.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Pavlovales;f__Pavlovaceae;g__Diacronema;s__Diacronema sp. CCMP2436	MMETSP0985		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0985.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Cryptomonadales;f__Baffinellaceae;g__Baffinella;s__Baffinella sp. CCMP2293	MMETSP0986		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0986.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Cryptomonadales;f__Baffinellaceae;g__Baffinella;s__Baffinella sp. CCMP2293	MMETSP0987		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0987.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Cryptomonadales;f__Baffinellaceae;g__Baffinella;s__Baffinella sp. CCMP2293	MMETSP0988		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0988.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Cryptomonadales;f__Baffinellaceae;g__Baffinella;s__Baffinella sp. CCMP2293	MMETSP0989		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0989.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales;g__Pedinella;s__Pedinella sp. CCMP2098	MMETSP0990		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0990.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales;g__Pedinella;s__Pedinella sp. CCMP2098	MMETSP0991		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0991.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales;g__Pedinella;s__Pedinella sp. CCMP2098	MMETSP0992		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0992.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales;g__Pedinella;s__Pedinella sp. CCMP2098	MMETSP0993		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0993.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania;s__Emiliania huxleyi	MMETSP0994		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0994.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania;s__Emiliania huxleyi	MMETSP0995		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0995.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania;s__Emiliania huxleyi	MMETSP0996		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0996.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania;s__Emiliania huxleyi	MMETSP0997		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0997.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__Ditylum brightwellii	MMETSP0998		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0998.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__Ditylum brightwellii	MMETSP1001		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1001.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__Ditylum brightwellii	MMETSP1002		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1002.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__Ditylum brightwellii	MMETSP1005		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1005.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania;s__Emiliania huxleyi	MMETSP1006		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1006.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania;s__Emiliania huxleyi	MMETSP1007		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1007.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania;s__Emiliania huxleyi	MMETSP1008		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1008.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania;s__Emiliania huxleyi	MMETSP1009		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1009.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__Ditylum brightwellii	MMETSP1010		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1010.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__Ditylum brightwellii	MMETSP1012		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1012.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__Ditylum brightwellii	MMETSP1013		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1013.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gymnodiniales;f__Kareniaceae;g__Karlodinium;s__Karlodinium veneficum	MMETSP1015		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1015.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gymnodiniales;f__Kareniaceae;g__Karlodinium;s__Karlodinium veneficum	MMETSP1016		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1016.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gymnodiniales;f__Kareniaceae;g__Karlodinium;s__Karlodinium veneficum	MMETSP1017		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1017.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Philasterida;f__Orchitophryidae;g__Anophryoides;s__Anophryoides haemophila	MMETSP1018		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1018.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Philasterida;f__Orchitophryidae;g__Anophryoides;s__Anophryoides haemophila	MMETSP1019		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1019.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Gonyaulacales;g__Lingulodinium;s__Lingulodinium polyedra	MMETSP1032		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1032.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Gonyaulacales;g__Lingulodinium;s__Lingulodinium polyedra	MMETSP1033		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1033.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Gonyaulacales;g__Lingulodinium;s__Lingulodinium polyedra	MMETSP1034		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1034.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Gonyaulacales;g__Lingulodinium;s__Lingulodinium polyedra	MMETSP1035		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1035.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Amphidomataceae;g__Azadinium;s__Azadinium spinosum	MMETSP1036		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1036.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Amphidomataceae;g__Azadinium;s__Azadinium spinosum	MMETSP1037		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1037.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Amphidomataceae;g__Azadinium;s__Azadinium spinosum	MMETSP1038		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1038.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Skeletonemataceae;g__Skeletonema;s__Skeletonema marinoi	MMETSP1039		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1039.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Skeletonemataceae;g__Skeletonema;s__Skeletonema marinoi	MMETSP1040		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1040.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Cryptomonadales;f__Hemiselmidaceae;g__Hemiselmis;s__Hemiselmis andersenii	MMETSP1041		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1041.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Cryptomonadales;f__Hemiselmidaceae;g__Hemiselmis;s__Hemiselmis andersenii	MMETSP1042		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1042.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Cryptomonadales;f__Hemiselmidaceae;g__Hemiselmis;s__Hemiselmis andersenii	MMETSP1043		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1043.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Pyrenomonadales;f__Pyrenomonadaceae;g__Rhodomonas;s__Rhodomonas salina	MMETSP1047		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1047.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Pyrenomonadales;f__Geminigeraceae;g__Hanusia;s__Hanusia phi	MMETSP1048		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1048.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Pyrenomonadales;f__Geminigeraceae;g__Proteomonas;s__Proteomonas sulcata	MMETSP1049		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1049.fa.gz	
d__Eukaryota;l__Eukaryota;k__Eukaryota;p__Eukaryota;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadaceae;g__Cryptomonas;s__Cryptomonas curvata	MMETSP1050		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1050.fa.gz	
d__Eukaryota;l__Sar;k__Rhizaria;p__Cercozoa;c__Chlorarachniophyceae;o__Chlorarachniophyceae;f__Chlorarachniophyceae;g__Bigelowiella;s__Bigelowiella natans	MMETSP1052		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1052.fa.gz	
d__Eukaryota;l__Sar;k__Rhizaria;p__Cercozoa;c__Chlorarachniophyceae;o__Chlorarachniophyceae;f__Chlorarachniophyceae;g__Bigelowiella;s__Bigelowiella natans	MMETSP1054		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1054.fa.gz	
d__Eukaryota;l__Sar;k__Rhizaria;p__Cercozoa;c__Chlorarachniophyceae;o__Chlorarachniophyceae;f__Chlorarachniophyceae;g__Bigelowiella;s__Bigelowiella natans	MMETSP1055		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1055.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Stephanocyclus;s__Stephanocyclus meneghinianus	MMETSP1057		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1057.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Detonula;s__Detonula confervacea	MMETSP1058		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1058.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira;s__Thalassiosira sp.	MMETSP1059		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1059.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Pseudo-nitzschia;s__Pseudo-nitzschia pungens	MMETSP1060		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1060.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Pseudo-nitzschia;s__Pseudo-nitzschia pungens	MMETSP1061		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1061.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__Ditylum brightwellii	MMETSP1062		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1062.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Lithodesmiales;f__Lithodesmiaceae;g__Ditylum;s__Ditylum brightwellii	MMETSP1063		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1063.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Coscinodiscophyceae;f__Aulacoseiraceae;g__Aulacoseira;s__Aulacoseira subarctica	MMETSP1064		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1064.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Amphipleuraceae;g__Amphiprora;s__Amphiprora paludosa	MMETSP1065		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1065.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Coscinodiscales;f__Coscinodiscaceae;g__Coscinodiscus;s__Coscinodiscus wailesii	MMETSP1066		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1066.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira;s__Thalassiosira punctigera	MMETSP1067		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1067.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales;g__Pseudopedinella;s__Pseudopedinella elastica	MMETSP1068		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1068.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Cymatosirales;f__Cymatosiraceae;g__Minutocellus;s__Minutocellus polymorphus	MMETSP1070		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1070.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira;s__Thalassiosira sp. NH16	MMETSP1071		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1071.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Ceratiaceae;g__Tripos;s__Tripos fusus	MMETSP1074		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1074.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Ceratiaceae;g__Tripos;s__Tripos fusus	MMETSP1075		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1075.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae;g__Micromonas;s__Micromonas sp. CCMP1646	MMETSP1080		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1080.fa.gz	
