taxon	accession	representative	src	dst
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__SYDM01;s__SYDM01 TARA_ARC_108_MAG_00184	TARA_ARC_108_MAG_00184		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00184.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__SYDM01;s__SYDM01 TARA_ARC_108_MAG_00185	TARA_ARC_108_MAG_00185		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00185.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Midichloriaceae;g__Aquarickettsia;s__Aquarickettsia sp905479795	TARA_ARC_108_MAG_00191		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00191.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__SYDM01;s__SYDM01 TARA_ARC_108_MAG_00193	TARA_ARC_108_MAG_00193		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00193.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter_A;s__Pelagibacter_A TARA_ARC_108_MAG_00194	TARA_ARC_108_MAG_00194		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00194.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;s__Oleispira TARA_ARC_108_MAG_00195	TARA_ARC_108_MAG_00195		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00195.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-002712045;s__GCA-002712045 sp905182165	TARA_ARC_108_MAG_00196		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00196.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Casp-alpha2;g__UBA4479;s__UBA4479 TARA_ARC_108_MAG_00197	TARA_ARC_108_MAG_00197		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00197.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Paraglaciecola;s__Paraglaciecola TARA_ARC_108_MAG_00198	TARA_ARC_108_MAG_00198		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00198.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__SYDM01;s__SYDM01 TARA_ARC_108_MAG_00200	TARA_ARC_108_MAG_00200		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00200.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter TARA_ARC_108_MAG_00201	TARA_ARC_108_MAG_00201		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00201.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_B;f__MED-G09;g__MED-G09;s__MED-G09 TARA_ARC_108_MAG_00202	TARA_ARC_108_MAG_00202		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00202.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__ASP10-02a;s__ASP10-02a TARA_ARC_108_MAG_00203	TARA_ARC_108_MAG_00203		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00203.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__AAA536-G10;g__CAJJBL01;s__CAJJBL01 TARA_ARC_108_MAG_00204	TARA_ARC_108_MAG_00204		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00204.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA4466;s__UBA4466 TARA_ARC_108_MAG_00205	TARA_ARC_108_MAG_00205		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00205.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Myxococcota_A;c__UBA796;o__UBA796;f__CAJQPC01;g__CAJQPC01;s__CAJQPC01 TARA_ARC_108_MAG_00206	TARA_ARC_108_MAG_00206		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00206.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__D2472 sp002358345	TARA_ARC_108_MAG_00207		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00207.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__JABSOI01;s__JABSOI01 TARA_ARC_108_MAG_00208	TARA_ARC_108_MAG_00208		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00208.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__SYDM01;s__SYDM01 TARA_ARC_108_MAG_00211	TARA_ARC_108_MAG_00211		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00211.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__Halioglobus TARA_ARC_108_MAG_00213	TARA_ARC_108_MAG_00213		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00213.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp013204195	TARA_ARC_108_MAG_00214		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00214.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__RS62 sp000496475	TARA_ARC_108_MAG_00216		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ARC_108_MAG_00216.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__BACL14 TARA_ASE_MAG_00008	TARA_ASE_MAG_00008		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASE_MAG_00008.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__UBA8366;g__UBA6544;s__UBA6544 sp002434595	TARA_ASE_MAG_00010		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASE_MAG_00010.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__MedAcidi-G1;g__MedAcidi-G2B;s__MedAcidi-G2B sp000817115	TARA_ASE_MAG_00014		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASE_MAG_00014.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__TMED14;s__TMED14 TARA_ASE_MAG_00015	TARA_ASE_MAG_00015		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASE_MAG_00015.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;Cyanobacteria;s__Cyanobacteria TARA_ASE_MAG_00017	TARA_ASE_MAG_00017		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASE_MAG_00017.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas adhaerens	TARA_ASW_MAG_00008		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASW_MAG_00008.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter dokdonensis	TARA_ASW_MAG_00012		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASW_MAG_00012.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__MedAcidi-G1;g__MedAcidi-G1;s__MedAcidi-G1 sp003214465	TARA_ASW_MAG_00015		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASW_MAG_00015.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Martelella;s__Martelella mediterranea	TARA_ASW_MAG_00022		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASW_MAG_00022.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7428;s__UBA7428 TARA_ASW_MAG_00023	TARA_ASW_MAG_00023		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ASW_MAG_00023.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis TARA_ION_45_MAG_00001	TARA_ION_45_MAG_00001		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00001.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__IN17;s__IN17 sp002707025	TARA_ION_45_MAG_00005		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00005.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Pseudohaliea;s__Pseudohaliea TARA_ION_45_MAG_00006	TARA_ION_45_MAG_00006		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00006.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter;s__Limnobacter sp002954425	TARA_ION_45_MAG_00007		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00007.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Vicingaceae;g__BRH-c54;s__BRH-c54 TARA_ION_45_MAG_00008	TARA_ION_45_MAG_00008		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00008.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax_A;s__Alcanivorax_A sp013823245	TARA_ION_45_MAG_00009		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00009.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Ekhidna;s__Ekhidna TARA_ION_45_MAG_00013	TARA_ION_45_MAG_00013		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00013.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Croceivirga;s__Croceivirga radicis	TARA_ION_45_MAG_00016		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00016.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Acidovorax;s__Acidovorax sp000302535	TARA_ION_45_MAG_00017		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00017.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__JAFGIB01;JAFGIB01;s__JAFGIB01 TARA_ION_45_MAG_00019	TARA_ION_45_MAG_00019		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00019.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;f__Thalassobaculaceae;g__TMED26;s__TMED26 sp002694075	TARA_ION_45_MAG_00021		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00021.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zunongwangia;s__Zunongwangia profunda	TARA_ION_45_MAG_00022		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00022.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp001556125	TARA_ION_45_MAG_00027		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00027.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia felis	TARA_ION_45_MAG_00029		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00029.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9659;s__UBA9659 TARA_ION_45_MAG_00032	TARA_ION_45_MAG_00032		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00032.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Allosediminivita;s__Allosediminivita TARA_ION_45_MAG_00033	TARA_ION_45_MAG_00033		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00033.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Jhaorihella;s__Jhaorihella TARA_ION_45_MAG_00035	TARA_ION_45_MAG_00035		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00035.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA1280;f__UBA2136;g__UBA2136;s__UBA2136 sp002328405	TARA_ION_45_MAG_00037		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00037.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002172625	TARA_ION_45_MAG_00039		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00039.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A sp003205815	TARA_ION_45_MAG_00040		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00040.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Blastomonas;s__Blastomonas ursincola	TARA_ION_45_MAG_00041		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00041.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter junii	TARA_ION_45_MAG_00045		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00045.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__Mariniblastus TARA_ION_45_MAG_00050	TARA_ION_45_MAG_00050		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00050.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__GCA-2691085;s__GCA-2691085 sp902575965	TARA_ION_45_MAG_00054		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00054.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;Anaplasmataceae;s__Anaplasmataceae TARA_ION_45_MAG_00055	TARA_ION_45_MAG_00055		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00055.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Salipiger;s__Salipiger bermudensis	TARA_ION_45_MAG_00056		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00056.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA8752;s__UBA8752 TARA_ION_45_MAG_00058	TARA_ION_45_MAG_00058		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00058.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 TARA_ION_45_MAG_00066	TARA_ION_45_MAG_00066		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00066.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__UBA1924;g__UBA1926;s__UBA1926 TARA_ION_45_MAG_00067	TARA_ION_45_MAG_00067		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00067.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp902528515	TARA_ION_45_MAG_00068		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00068.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;HTCC2089;s__HTCC2089 TARA_ION_45_MAG_00069	TARA_ION_45_MAG_00069		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00069.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__GCA-2684655;s__GCA-2684655 TARA_ION_45_MAG_00070	TARA_ION_45_MAG_00070		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00070.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_E;s__Synechococcus_E TARA_ION_45_MAG_00071	TARA_ION_45_MAG_00071		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00071.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Eremiobacterota;c__Xenobia;o__Xenobiales;f__JADMJV01;JADMJV01;s__JADMJV01 TARA_ION_45_MAG_00073	TARA_ION_45_MAG_00073		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00073.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__JACPOV01;JACPOV01;s__JACPOV01 TARA_ION_45_MAG_00075	TARA_ION_45_MAG_00075		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00075.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesoflavibacter;s__Mesoflavibacter zeaxanthinifaciens	TARA_ION_45_MAG_00079		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00079.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_E;s__Synechococcus_E TARA_ION_45_MAG_00080	TARA_ION_45_MAG_00080		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00080.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;Amoebophilaceae;s__Amoebophilaceae TARA_ION_45_MAG_00081	TARA_ION_45_MAG_00081		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00081.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536_A;f__Ga0077536_A;g__TMED69;s__TMED69 TARA_ION_45_MAG_00085	TARA_ION_45_MAG_00085		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00085.fa.gz	
d__Bacteria;l__Bacteria;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__TMED112;g__TMED112;s__TMED112 sp003280455	TARA_ION_45_MAG_00086		/storage/hdd1/chh/TaxDB/user_supplied/TARA_MAGs/1888MAGs_Bac_Arc/00_FASTA_original/TARA_ION_45_MAG_00086.fa.gz	
