taxon	accession	representative	src	dst
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552243_92_dc	Moniruzzaman_MM01_ERX552243_92_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552243_92_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552244_9_dc	Moniruzzaman_MM01_ERX552244_9_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552244_9_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552246_27_dc	Moniruzzaman_MM01_ERX552246_27_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552246_27_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552252_1_dc	Moniruzzaman_MM01_ERX552252_1_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552252_1_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552255_28_dc	Moniruzzaman_MM01_ERX552255_28_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552255_28_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552257_75_dc	Moniruzzaman_MM01_ERX552257_75_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552257_75_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_100_dc	Moniruzzaman_MM01_ERX552270_100_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_100_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_106_dc	Moniruzzaman_MM01_ERX552270_106_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_106_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_108_dc	Moniruzzaman_MM01_ERX552270_108_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_108_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_110_dc	Moniruzzaman_MM01_ERX552270_110_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_110_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_114_dc	Moniruzzaman_MM01_ERX552270_114_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_114_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_24_dc	Moniruzzaman_MM01_ERX552270_24_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_24_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_27_dc	Moniruzzaman_MM01_ERX552270_27_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_27_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_51_dc	Moniruzzaman_MM01_ERX552270_51_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_51_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_52_dc	Moniruzzaman_MM01_ERX552270_52_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_52_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_55_dc	Moniruzzaman_MM01_ERX552270_55_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_55_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_62_dc	Moniruzzaman_MM01_ERX552270_62_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_62_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_65_dc	Moniruzzaman_MM01_ERX552270_65_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_65_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_73_dc	Moniruzzaman_MM01_ERX552270_73_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_73_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_74_dc	Moniruzzaman_MM01_ERX552270_74_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_74_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_87_dc	Moniruzzaman_MM01_ERX552270_87_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_87_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552270_94_dc	Moniruzzaman_MM01_ERX552270_94_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552270_94_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552274_30_dc	Moniruzzaman_MM01_ERX552274_30_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552274_30_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552274_9_dc	Moniruzzaman_MM01_ERX552274_9_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552274_9_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552283_5_dc	Moniruzzaman_MM01_ERX552283_5_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552283_5_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552288_39_dc	Moniruzzaman_MM01_ERX552288_39_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552288_39_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552288_95_dc	Moniruzzaman_MM01_ERX552288_95_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552288_95_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552292_53_dc	Moniruzzaman_MM01_ERX552292_53_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552292_53_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552296_13_dc	Moniruzzaman_MM01_ERX552296_13_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552296_13_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552296_3_dc	Moniruzzaman_MM01_ERX552296_3_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552296_3_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552296_31_dc	Moniruzzaman_MM01_ERX552296_31_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552296_31_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552296_34_dc	Moniruzzaman_MM01_ERX552296_34_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552296_34_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552296_45_dc	Moniruzzaman_MM01_ERX552296_45_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552296_45_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552296_8_dc	Moniruzzaman_MM01_ERX552296_8_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552296_8_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552297_80_dc	Moniruzzaman_MM01_ERX552297_80_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552297_80_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552302_25_dc	Moniruzzaman_MM01_ERX552302_25_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552302_25_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552302_42_dc	Moniruzzaman_MM01_ERX552302_42_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552302_42_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX552302_47_dc	Moniruzzaman_MM01_ERX552302_47_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX552302_47_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555913_6_dc	Moniruzzaman_MM01_ERX555913_6_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555913_6_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555913_65_dc	Moniruzzaman_MM01_ERX555913_65_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555913_65_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555926_39_dc	Moniruzzaman_MM01_ERX555926_39_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555926_39_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555951_10_dc	Moniruzzaman_MM01_ERX555951_10_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555951_10_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555954_29_dc	Moniruzzaman_MM01_ERX555954_29_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555954_29_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555965_10_dc	Moniruzzaman_MM01_ERX555965_10_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555965_10_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555965_20_dc	Moniruzzaman_MM01_ERX555965_20_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555965_20_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555965_5_dc	Moniruzzaman_MM01_ERX555965_5_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555965_5_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555965_52_dc	Moniruzzaman_MM01_ERX555965_52_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555965_52_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555965_56_dc	Moniruzzaman_MM01_ERX555965_56_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555965_56_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555967_26_dc	Moniruzzaman_MM01_ERX555967_26_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555967_26_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555988_97_dc	Moniruzzaman_MM01_ERX555988_97_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555988_97_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555997_4_dc	Moniruzzaman_MM01_ERX555997_4_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555997_4_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX555997_5_dc	Moniruzzaman_MM01_ERX555997_5_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX555997_5_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556007_6_dc	Moniruzzaman_MM01_ERX556007_6_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556007_6_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556009_10_dc	Moniruzzaman_MM01_ERX556009_10_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556009_10_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556009_6_dc	Moniruzzaman_MM01_ERX556009_6_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556009_6_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556028_70_dc	Moniruzzaman_MM01_ERX556028_70_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556028_70_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556031_10_dc	Moniruzzaman_MM01_ERX556031_10_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556031_10_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556031_42_dc	Moniruzzaman_MM01_ERX556031_42_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556031_42_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556032_62_dc	Moniruzzaman_MM01_ERX556032_62_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556032_62_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556037_19_dc	Moniruzzaman_MM01_ERX556037_19_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556037_19_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556037_25_dc	Moniruzzaman_MM01_ERX556037_25_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556037_25_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556045_12_dc	Moniruzzaman_MM01_ERX556045_12_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556045_12_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556058_18_dc	Moniruzzaman_MM01_ERX556058_18_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556058_18_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX556068_30_dc	Moniruzzaman_MM01_ERX556068_30_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX556068_30_dc.fa.gz	
d__Viruses;l__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Imitervirales;f__Mimiviridae;g__Meso_clade_I;s__Moniruzzaman_MM01_ERX633356_44_dc	Moniruzzaman_MM01_ERX633356_44_dc		/storage/hdd1/chh/TaxDB/user_supplied/TARA_virus/Individual_Genomes_FINAL_NAMES/Moniruzzaman_MM01_ERX633356_44_dc.fa.gz	
